cat,ZHYD,denr,elev,slop,pop,popd,clc1area,clc2area,clc3area,clc4area,clc5area,clc1,clc2,clc3,clc4,clc5,area_1,RivLen,RivCount,LenD,RivDen,Nroad,roadD,bar_obs,Nkm2_obs
"4611",W3A8002501,2379.654497999999876,58.505711689400002,249.583121105000004,30372.984357099998306,182.004939819631005,41.960000000000001,102.310000000000002,19.840000000000000,2.750000000000000,0.020000000000000,0.251438159156280,0.613075263662512,0.118887823585810,0.016478906999041,0.000119846596357,166.879999999999995,11898.272489999999380,"5",71.298373022531194,0.029961649089166,"12",0.071907957813998,"6",0.035953978906999
"4611",W3A8002501,2379.654497999999876,58.505711689400002,249.583121105000004,30372.984357099998306,182.004939819631005,41.960000000000001,102.310000000000002,19.840000000000000,2.750000000000000,0.020000000000000,0.251438159156280,0.613075263662512,0.118887823585810,0.016478906999041,0.000119846596357,166.879999999999995,11898.272489999999380,"5",71.298373022531194,0.029961649089166,"12",0.071907957813998,"6",0.035953978906999
"4611",W3A8002501,2379.654497999999876,58.505711689400002,249.583121105000004,30372.984357099998306,182.004939819631005,41.960000000000001,102.310000000000002,19.840000000000000,2.750000000000000,0.020000000000000,0.251438159156280,0.613075263662512,0.118887823585810,0.016478906999041,0.000119846596357,166.879999999999995,11898.272489999999380,"5",71.298373022531194,0.029961649089166,"12",0.071907957813998,"6",0.035953978906999
"4613",W3A8002602,2807.724217500000123,71.816625136300004,249.344630114000012,8636.198120040000504,82.171247574119903,10.359999999999999,81.790000000000006,12.160000000000000,0.790000000000000,0.000000000000000,0.098572787821123,0.778211227402474,0.115699333967650,0.007516650808754,0.000000000000000,105.099999999999994,11230.896870000000490,"4",106.859151950523000,0.038058991436727,"4",0.038058991436727,"32",0.304471931493815
"4615",W3A8002701,482.692029999999988,50.438839432499996,249.383712487999986,4293.737075420000110,207.828512847046994,4.540000000000000,15.760000000000000,0.280000000000000,0.080000000000000,0.000000000000000,0.219748305905131,0.762826718296225,0.013552758954502,0.003872216844143,0.000000000000000,20.660000000000000,482.692029999999988,"1",23.363602613746401,0.048402710551791,"0",0.000000000000000,"6",0.290416263310745
"4616",W3A8002801,4990.661111999999775,56.059474523200002,249.835735585999998,18101.660016800000449,156.466937650618007,12.359999999999999,98.500000000000000,4.440000000000000,0.370000000000000,0.020000000000000,0.106837237444896,0.851413259572997,0.038378425101565,0.003198202091797,0.000172875788746,115.689999999999998,24953.305560000000696,"5",215.691119024980992,0.043218947186446,"15",0.129656841559340,"13",0.112369262684761
"4616",W3A8002801,4990.661111999999775,56.059474523200002,249.835735585999998,18101.660016800000449,156.466937650618007,12.359999999999999,98.500000000000000,4.440000000000000,0.370000000000000,0.020000000000000,0.106837237444896,0.851413259572997,0.038378425101565,0.003198202091797,0.000172875788746,115.689999999999998,24953.305560000000696,"5",215.691119024980992,0.043218947186446,"15",0.129656841559340,"13",0.112369262684761
"4616",W3A8002801,4990.661111999999775,56.059474523200002,249.835735585999998,18101.660016800000449,156.466937650618007,12.359999999999999,98.500000000000000,4.440000000000000,0.370000000000000,0.020000000000000,0.106837237444896,0.851413259572997,0.038378425101565,0.003198202091797,0.000172875788746,115.689999999999998,24953.305560000000696,"5",215.691119024980992,0.043218947186446,"15",0.129656841559340,"13",0.112369262684761
"5132",W3B0002403,2010.615823333329899,30.455884437999998,249.434781772000008,929.907593536000036,7.158090936309750,2.790000000000000,18.899999999999999,102.700000000000003,0.410000000000000,5.110000000000000,0.021476406743130,0.145485336001847,0.790547301978293,0.003156031098453,0.039334924178277,129.909999999999997,18095.542409999998199,"9",139.292913632514995,0.069278731429451,"4",0.030790547301978,"8",0.061581094603957
"5134",W3B0002405,501.842789999999979,32.123159799299998,249.388272711000013,547.911153439000032,5.032710144566910,0.180000000000000,31.989999999999998,75.969999999999999,0.000000000000000,0.730000000000000,0.001653348029760,0.293836685955727,0.697804721227152,0.000000000000000,0.006705244787361,108.870000000000005,5018.427899999999681,"10",46.095599338660797,0.091852668320015,"1",0.009185266832001,"6",0.055111600992009
"5138",W3B0002504,1635.209640000000036,18.804774141799999,249.747197655000008,737.909767589000012,7.588541419055940,1.360000000000000,37.280000000000001,55.990000000000002,1.190000000000000,1.420000000000000,0.013986013986014,0.383381324557795,0.575791855203620,0.012237762237762,0.014603044014809,97.239999999999995,4905.628920000000107,"3",50.448672562731403,0.030851501439737,"1",0.010283833813246,"2",0.020567667626491
"4104",W3A3000001,4398.870357142859575,48.537365170599998,248.799389542000000,9836.284288790000573,59.599395836100300,6.680000000000000,56.259999999999998,101.329999999999998,0.000000000000000,0.770000000000000,0.040475036354823,0.340887057682986,0.613972370334464,0.000000000000000,0.004665535627727,165.039999999999992,30792.092499999998836,"7",186.573512481823002,0.042413960252060,"35",0.212069801260301,"1",0.006059137178866
"4104",W3A3000001,4398.870357142859575,48.537365170599998,248.799389542000000,9836.284288790000573,59.599395836100300,6.680000000000000,56.259999999999998,101.329999999999998,0.000000000000000,0.770000000000000,0.040475036354823,0.340887057682986,0.613972370334464,0.000000000000000,0.004665535627727,165.039999999999992,30792.092499999998836,"7",186.573512481823002,0.042413960252060,"35",0.212069801260301,"1",0.006059137178866
"3792",W3A1006901,99.966030000000003,-0.359171785290000,249.998441719999988,1168.962573450000036,24.287608008518600,0.000000000000000,33.270000000000003,0.480000000000000,10.510000000000000,3.870000000000000,0.000000000000000,0.691252856846042,0.009972989819240,0.218366922917099,0.080407230417619,48.130000000000003,99.966030000000003,"1",2.077000415541240,0.020777062123416,"0",0.000000000000000,"18",0.373987118221483
"3797",W3A1006907,388.608576666666977,-0.353532735820000,249.999309700999987,5350.853004259999580,53.242318450348300,3.590000000000000,51.619999999999997,14.640000000000001,29.809999999999999,0.840000000000000,0.035721393034826,0.513631840796020,0.145671641791045,0.296616915422886,0.008358208955224,100.500000000000000,1165.825730000000021,"3",11.600256019900501,0.029850746268657,"0",0.000000000000000,"54",0.537313432835821
"5149",W3B0002902,4599.334716000000299,49.572682543799999,249.476743591000002,10914.460612799999581,89.396843417151302,6.860000000000000,37.420000000000002,75.840000000000003,0.660000000000000,1.310000000000000,0.056188057990007,0.306495208452781,0.621181095912851,0.005405848144811,0.010729789499550,122.090000000000003,22996.673579999998765,"5",188.358371529200014,0.040953395036449,"24",0.196576296174953,"56",0.458678024408223
"5154",W3B0002907,1451.977423333330080,33.011738994200002,249.043946059999996,3052.596374990000186,77.852496174190307,3.150000000000000,9.770000000000000,25.160000000000000,0.000000000000000,1.130000000000000,0.080336648814078,0.249171129813823,0.641673042591176,0.000000000000000,0.028819178780923,39.210000000000001,4355.932270000000244,"3",111.092381280286006,0.076511094108646,"10",0.255036980362152,"13",0.331548074470798
"5155",W3B0003001,1973.833599999999933,34.640994544599998,249.253654971000003,2659.492978329999914,33.809979383803700,3.770000000000000,11.320000000000000,61.780000000000001,0.530000000000000,1.260000000000000,0.047927790490720,0.143910500889906,0.785405542842614,0.006737859140605,0.016018306636156,78.659999999999997,11843.001599999999598,"6",150.559389778795008,0.076277650648360,"3",0.038138825324180,"1",0.012712941774727
"4144",W3A3002801,8969.222490000000107,48.301359534299998,249.115238220999998,3441.536589840000033,26.068297150734701,1.920000000000000,26.100000000000001,101.670000000000002,0.350000000000000,1.980000000000000,0.014543251022572,0.197697318588093,0.770110589304651,0.002651113467656,0.014997727617028,132.020000000000010,17938.444980000000214,"2",135.876723072261996,0.015149219815180,"16",0.121193758521436,"1",0.007574609907590
"4144",W3A3002801,8969.222490000000107,48.301359534299998,249.115238220999998,3441.536589840000033,26.068297150734701,1.920000000000000,26.100000000000001,101.670000000000002,0.350000000000000,1.980000000000000,0.014543251022572,0.197697318588093,0.770110589304651,0.002651113467656,0.014997727617028,132.020000000000010,17938.444980000000214,"2",135.876723072261996,0.015149219815180,"16",0.121193758521436,"1",0.007574609907590
"4601",W3A8001801,2293.396290000000135,29.748125323899998,249.688841478999990,59348.438251300001866,511.580365927937009,28.440000000000001,82.430000000000007,2.880000000000000,2.160000000000000,0.100000000000000,0.245151280062064,0.710542194638393,0.024825446082234,0.018619084561676,0.000861994655633,116.010000000000005,6880.188869999999952,"3",59.306860356865798,0.025859839668994,"29",0.249978450133609,"0",0.000000000000000
"4154",W3A3003001,3758.531628571429792,79.493062902000005,247.863933272999986,6825.394933520000450,54.122551213385101,4.600000000000000,27.190000000000001,92.200000000000003,0.000000000000000,2.120000000000000,0.036476092300373,0.215605423836333,0.731107763063992,0.000000000000000,0.016810720799302,126.109999999999999,26309.721399999998539,"7",208.625179605107007,0.055507096978828,"17",0.134802949805725,"14",0.111014193957656
"4155",W3A3003002,6018.000594000000092,79.167862118900004,248.351290895999995,22034.252114599999913,132.760451374344996,17.170000000000002,32.670000000000002,108.840000000000003,0.500000000000000,6.790000000000000,0.103452431162258,0.196842802916190,0.655781165270832,0.003012592637224,0.040911008013496,165.969999999999999,30090.002970000001369,"5",181.297842802915994,0.030125926372236,"44",0.265108152075676,"9",0.054226667470025
"4155",W3A3003002,6018.000594000000092,79.167862118900004,248.351290895999995,22034.252114599999913,132.760451374344996,17.170000000000002,32.670000000000002,108.840000000000003,0.500000000000000,6.790000000000000,0.103452431162258,0.196842802916190,0.655781165270832,0.003012592637224,0.040911008013496,165.969999999999999,30090.002970000001369,"5",181.297842802915994,0.030125926372236,"44",0.265108152075676,"9",0.054226667470025
"4157",W3A3003004,2185.656440000000202,50.500883825000003,248.992160194000007,3824.352157119999902,74.259265186796100,2.400000000000000,20.340000000000000,28.300000000000001,0.000000000000000,0.460000000000000,0.046601941747573,0.394951456310680,0.549514563106796,0.000000000000000,0.008932038834951,51.500000000000000,6556.969320000000153,"3",127.319792621358999,0.058252427184466,"11",0.213592233009709,"8",0.155339805825243
"6512",W3C6003601,5524.628561999999874,125.688920088000003,247.892487278000004,242661.814773999998579,1929.409356555619979,90.019999999999996,5.200000000000000,29.440000000000001,0.000000000000000,1.110000000000000,0.715750974000159,0.041345312872704,0.234078079033156,0.000000000000000,0.008825634093981,125.769999999999996,27623.142810000001191,"5",219.632208078237994,0.039755108531446,"29",0.230579629482388,"22",0.174922477538364
"6512",W3C6003601,5524.628561999999874,125.688920088000003,247.892487278000004,242661.814773999998579,1929.409356555619979,90.019999999999996,5.200000000000000,29.440000000000001,0.000000000000000,1.110000000000000,0.715750974000159,0.041345312872704,0.234078079033156,0.000000000000000,0.008825634093981,125.769999999999996,27623.142810000001191,"5",219.632208078237994,0.039755108531446,"29",0.230579629482388,"22",0.174922477538364
"6516",W3C6004101,1457.592297619049987,276.386209269999995,235.344547963999986,134849.472152000002097,1329.483113004039978,44.460000000000001,1.510000000000000,53.180000000000000,0.000000000000000,2.280000000000000,0.438331854480923,0.014887114265996,0.524302474613034,0.000000000000000,0.022478556640047,101.430000000000007,30609.438249999999243,"21",301.778943606428015,0.207039337474120,"165",1.626737651582370,"2",0.019718032140392
"4561",W3A7000803,2926.699433333330035,58.761467341500001,249.050908064999987,16245.593216200000825,236.505942876691989,7.500000000000000,51.729999999999997,8.770000000000000,0.040000000000000,0.650000000000000,0.109186198864464,0.753093608967827,0.127675061872179,0.000582326393944,0.009462803901587,68.689999999999998,8780.098299999999654,"3",127.822074537777993,0.043674479545785,"7",0.101907118940166,"9",0.131023438637356
"4561",W3A7000803,2926.699433333330035,58.761467341500001,249.050908064999987,16245.593216200000825,236.505942876691989,7.500000000000000,51.729999999999997,8.770000000000000,0.040000000000000,0.650000000000000,0.109186198864464,0.753093608967827,0.127675061872179,0.000582326393944,0.009462803901587,68.689999999999998,8780.098299999999654,"3",127.822074537777993,0.043674479545785,"7",0.101907118940166,"9",0.131023438637356
"4619",W3A8002804,6194.914033333329826,41.297737590200001,249.876015956999993,17524.872542100001738,149.147851422128014,14.750000000000000,97.900000000000006,3.920000000000000,0.910000000000000,0.020000000000000,0.125531914893617,0.833191489361702,0.033361702127660,0.007744680851064,0.000170212765957,117.500000000000000,18584.742099999999482,"3",158.168017872339988,0.025531914893617,"7",0.059574468085106,"5",0.042553191489362
"4620",W3A8002805,3613.524028333330079,60.733300292700001,249.782466242999988,18751.093605199999729,124.113672261054006,16.410000000000000,123.939999999999998,9.449999999999999,1.030000000000000,0.250000000000000,0.108617950754567,0.820360074132910,0.062549642573471,0.006817580090019,0.001654752449034,151.080000000000013,21681.144169999999576,"6",143.507705652634002,0.039714058776807,"8",0.052952078369076,"33",0.218427323272438
"4692",W3A9000004,2832.816880909089832,85.764039511099995,249.105271006999999,23810.461292500000127,135.279025580932995,13.350000000000000,126.659999999999997,35.009999999999998,0.980000000000000,0.010000000000000,0.075847963183910,0.719618203511164,0.198909152889040,0.005567865462190,0.000056814953696,176.009999999999991,31160.985690000001341,"11",177.040995909322987,0.062496449065394,"25",0.142037384239532,"41",0.232941310152832
"4695",W3A9000101,1302.505601249999927,80.099832067299999,248.354769051999995,8348.795215149999422,68.192397411990498,10.440000000000000,70.159999999999997,40.670000000000002,0.670000000000000,0.490000000000000,0.085273217348689,0.573062157967818,0.332189822755861,0.005472514906477,0.004002287021155,122.430000000000007,10420.044809999999416,"8",85.110224699828507,0.065343461569877,"8",0.065343461569877,"0",0.000000000000000
"4701",W3A9000202,2503.559983333329910,29.148301378399999,249.786778486000003,15159.157607600000119,162.338376607410993,12.810000000000000,67.569999999999993,8.130000000000001,4.120000000000000,0.750000000000000,0.137181409295352,0.723602484472050,0.087063611051617,0.044120796744485,0.008031698436496,93.379999999999995,7510.679949999999735,"3",80.431355215249496,0.032126793745984,"2",0.021417862497323,"3",0.032126793745984
"4703",W3A9000204,3318.004665714289786,51.433807203100002,249.877463213999988,20969.385292899998603,121.000492169070995,20.260000000000002,144.629999999999995,7.750000000000000,0.500000000000000,0.160000000000000,0.116907097518754,0.834564339296018,0.044720138488171,0.002885170225043,0.000923254472014,173.300000000000011,23226.032660000000760,"7",134.022115753028999,0.040392383150606,"16",0.092325447201385,"12",0.069244085401039
"4703",W3A9000204,3318.004665714289786,51.433807203100002,249.877463213999988,20969.385292899998603,121.000492169070995,20.260000000000002,144.629999999999995,7.750000000000000,0.500000000000000,0.160000000000000,0.116907097518754,0.834564339296018,0.044720138488171,0.002885170225043,0.000923254472014,173.300000000000011,23226.032660000000760,"7",134.022115753028999,0.040392383150606,"16",0.092325447201385,"12",0.069244085401039
"4703",W3A9000204,3318.004665714289786,51.433807203100002,249.877463213999988,20969.385292899998603,121.000492169070995,20.260000000000002,144.629999999999995,7.750000000000000,0.500000000000000,0.160000000000000,0.116907097518754,0.834564339296018,0.044720138488171,0.002885170225043,0.000923254472014,173.300000000000011,23226.032660000000760,"7",134.022115753028999,0.040392383150606,"16",0.092325447201385,"12",0.069244085401039
"4705",W3A9000206,4071.571280000000115,52.900672423200000,249.678817696999999,6119.233261680000396,123.197770519025994,5.940000000000000,39.640000000000001,3.800000000000000,0.210000000000000,0.080000000000000,0.119589289309442,0.798067243809140,0.076504932554862,0.004227904167506,0.001610630159050,49.670000000000002,4071.571280000000115,"1",81.972443728608795,0.020132876988122,"3",0.060398630964365,"2",0.040265753976243
"4747",W3AA000202,2160.033082727270084,51.837324420800002,249.722785375999990,24353.383279699999548,167.365701874097994,20.390000000000001,107.040000000000006,16.129999999999999,0.710000000000000,1.240000000000000,0.140127826266236,0.735619545048450,0.110851487870249,0.004879389732664,0.008521751082400,145.509999999999991,23760.363910000000033,"11",163.290247474399990,0.075596178956773,"17",0.116830458387740,"39",0.268022816301285
"4749",W3AA000204,2955.383168571429906,53.554455392599998,249.735012473000012,17795.515322899998864,112.387996229001004,17.620000000000001,111.390000000000001,26.980000000000000,1.150000000000000,1.200000000000000,0.111279525072629,0.703486169003410,0.170392825565239,0.007262852090438,0.007578628268283,158.340000000000003,20687.682179999999789,"7",130.653544145510011,0.044208664898320,"26",0.164203612479475,"13",0.082101806239737
"4750",W3AA000301,1977.925373333330072,27.832555677199998,249.731554609000000,74393.849962399996002,773.083757273200035,36.600000000000001,45.570000000000000,10.990000000000000,2.200000000000000,0.870000000000000,0.380338771692819,0.473552946066715,0.114205549205030,0.022861893380443,0.009040839654993,96.230000000000004,5933.776120000000446,"3",61.662434999480404,0.031175309155149,"2",0.020783539436766,"4",0.041567078873532
"4752",W3AA000501,1979.495409999999993,21.521857180500000,249.884879530000006,28325.968047099999239,233.327578641679992,15.539999999999999,73.439999999999998,30.250000000000000,2.100000000000000,0.070000000000000,0.128006589785832,0.604942339373970,0.249176276771005,0.017298187808896,0.000576606260297,121.400000000000006,7917.981639999999970,"4",65.222254036243797,0.032948929159802,"8",0.065897858319605,"3",0.024711696869852
"4752",W3AA000501,1979.495409999999993,21.521857180500000,249.884879530000006,28325.968047099999239,233.327578641679992,15.539999999999999,73.439999999999998,30.250000000000000,2.100000000000000,0.070000000000000,0.128006589785832,0.604942339373970,0.249176276771005,0.017298187808896,0.000576606260297,121.400000000000006,7917.981639999999970,"4",65.222254036243797,0.032948929159802,"8",0.065897858319605,"3",0.024711696869852
"4755",W3AA000504,1343.355798333330085,18.210786743800000,249.876041514000008,26269.117692799998622,191.997644297617001,24.239999999999998,75.989999999999995,33.829999999999998,1.840000000000000,0.920000000000000,0.177167080836135,0.555401257126151,0.247259172635580,0.013448326268090,0.006724163134045,136.819999999999993,8060.134790000000066,"6",58.910501315597102,0.043853237830726,"2",0.014617745943576,"3",0.021926618915363
"4755",W3AA000504,1343.355798333330085,18.210786743800000,249.876041514000008,26269.117692799998622,191.997644297617001,24.239999999999998,75.989999999999995,33.829999999999998,1.840000000000000,0.920000000000000,0.177167080836135,0.555401257126151,0.247259172635580,0.013448326268090,0.006724163134045,136.819999999999993,8060.134790000000066,"6",58.910501315597102,0.043853237830726,"2",0.014617745943576,"3",0.021926618915363
"4758",W3AA000603,6113.342718750000131,62.891504647900000,249.719240882000008,81327.178538499996648,548.285434763702028,39.770000000000003,80.870000000000005,23.320000000000000,4.320000000000000,0.050000000000000,0.268118384682802,0.545203262994674,0.157217016112722,0.029124249983146,0.000337086226657,148.330000000000013,48906.741750000001048,"8",329.715780691701013,0.053933796265085,"83",0.559563136250253,"10",0.067417245331356
"4760",W3AA000605,341.569585000000018,16.080903887600002,249.928977575000005,14800.055791400000089,157.296798718247999,24.739999999999998,58.399999999999999,6.400000000000000,3.910000000000000,0.640000000000000,0.262939738548199,0.620682325433096,0.068019980869380,0.041555957062387,0.006801998086938,94.090000000000003,683.139170000000036,"2",7.260486449144440,0.021256244021681,"0",0.000000000000000,"0",0.000000000000000
"4761",W3AA000606,2048.642475000000104,20.568831914600000,249.959657550999992,10734.383034500000576,88.152936146013005,8.750000000000000,101.239999999999995,2.650000000000000,9.130000000000001,0.000000000000000,0.071856779173852,0.831403465549807,0.021762338835510,0.074977416440831,0.000000000000000,121.769999999999996,16389.139800000000832,"8",134.590948509485003,0.065697626673236,"5",0.041061016670773,"2",0.016424406668309
"4763",W3AA000609,0.000000000000000,2.869224778240000,249.687500000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,"0",0.000000000000000,"0",0.000000000000000
"4764",W3AA000701,2899.270899999999983,17.466400378800000,249.932997881000006,3254.728066510000190,72.585371688447793,4.810000000000000,34.009999999999998,4.240000000000000,1.290000000000000,0.490000000000000,0.107270294380018,0.758474576271186,0.094558429973238,0.028768956289028,0.010927743086530,44.840000000000003,8697.812700000000405,"3",193.974413470115991,0.066904549509367,"1",0.022301516503122,"2",0.044603033006244
"4765",W3AA000801,2643.142490000000180,17.802571553200000,249.912303299000001,87416.072095700001228,698.267210605480045,61.280000000000001,50.920000000000002,6.870000000000000,5.610000000000000,0.510000000000000,0.489495966131480,0.406741752536145,0.054876587586868,0.044811885933381,0.004073807812126,125.189999999999998,7929.427469999999630,"3",63.339144260723700,0.023963575365444,"18",0.143781452192667,"0",0.000000000000000
"4765",W3AA000801,2643.142490000000180,17.802571553200000,249.912303299000001,87416.072095700001228,698.267210605480045,61.280000000000001,50.920000000000002,6.870000000000000,5.610000000000000,0.510000000000000,0.489495966131480,0.406741752536145,0.054876587586868,0.044811885933381,0.004073807812126,125.189999999999998,7929.427469999999630,"3",63.339144260723700,0.023963575365444,"18",0.143781452192667,"0",0.000000000000000
"4776",W3AA001601,5303.522112499999821,20.248857627300001,249.965416873000009,10580.808083600000828,87.214046188592206,16.969999999999999,75.769999999999996,18.680000000000000,9.720000000000001,0.180000000000000,0.139878008572371,0.624546653478404,0.153972964061985,0.080118694362018,0.001483679525223,121.319999999999993,21214.088449999999284,"4",174.860603775139992,0.032970656116057,"6",0.049455984174085,"9",0.074183976261128
"4784",W3AA001901,281.967649999999992,4.355806224350000,249.989012967999997,2742.706869420000203,112.915062553314002,2.020000000000000,20.590000000000000,0.030000000000000,1.620000000000000,0.030000000000000,0.083161794977357,0.847673939892960,0.001235076163030,0.066694112803623,0.001235076163030,24.289999999999999,281.967649999999992,"1",11.608384108686700,0.041169205434335,"0",0.000000000000000,"0",0.000000000000000
"4786",W3AA001903,0.000000000000000,3.715706655680000,249.996943372000004,2917.526128110000172,375.485988173745000,2.410000000000000,1.790000000000000,0.250000000000000,3.280000000000000,0.040000000000000,0.310167310167310,0.230373230373230,0.032175032175032,0.422136422136422,0.005148005148005,7.770000000000000,0.000000000000000,"0",0.000000000000000,0.000000000000000,"0",0.000000000000000,"0",0.000000000000000
"5427",W3B1000601,148.436377999999991,11.587428241500000,249.991680548999994,10752.827644200000577,85.299283231794405,15.039999999999999,6.190000000000000,100.709999999999994,1.480000000000000,2.640000000000000,0.119308265905125,0.049103601459622,0.798905283198477,0.011740441059813,0.020942408376963,126.060000000000002,742.181889999999953,"5",5.887528875138820,0.039663652229097,"0",0.000000000000000,"8",0.063461843566556
"5427",W3B1000601,148.436377999999991,11.587428241500000,249.991680548999994,10752.827644200000577,85.299283231794405,15.039999999999999,6.190000000000000,100.709999999999994,1.480000000000000,2.640000000000000,0.119308265905125,0.049103601459622,0.798905283198477,0.011740441059813,0.020942408376963,126.060000000000002,742.181889999999953,"5",5.887528875138820,0.039663652229097,"0",0.000000000000000,"8",0.063461843566556
"5432",W3B1000711,7325.788419999999860,30.804418717699999,249.990024038000001,22792.108136300001206,398.463428956294024,18.590000000000000,1.380000000000000,35.560000000000002,1.040000000000000,0.630000000000000,0.325000000000000,0.024125874125874,0.621678321678322,0.018181818181818,0.011013986013986,57.200000000000003,14651.576839999999720,"2",256.146448251747984,0.034965034965035,"22",0.384615384615385,"25",0.437062937062937
"5432",W3B1000711,7325.788419999999860,30.804418717699999,249.990024038000001,22792.108136300001206,398.463428956294024,18.590000000000000,1.380000000000000,35.560000000000002,1.040000000000000,0.630000000000000,0.325000000000000,0.024125874125874,0.621678321678322,0.018181818181818,0.011013986013986,57.200000000000003,14651.576839999999720,"2",256.146448251747984,0.034965034965035,"22",0.384615384615385,"25",0.437062937062937
"5432",W3B1000711,7325.788419999999860,30.804418717699999,249.990024038000001,22792.108136300001206,398.463428956294024,18.590000000000000,1.380000000000000,35.560000000000002,1.040000000000000,0.630000000000000,0.325000000000000,0.024125874125874,0.621678321678322,0.018181818181818,0.011013986013986,57.200000000000003,14651.576839999999720,"2",256.146448251747984,0.034965034965035,"22",0.384615384615385,"25",0.437062937062937
"5434",W3B1000901,537.824401999999964,12.759061946699999,249.968666012000000,6189.335855829999673,127.958152901177996,8.359999999999999,0.000000000000000,38.640000000000001,0.220000000000000,1.150000000000000,0.172834401488526,0.000000000000000,0.798842257597685,0.004548273723382,0.023775067190407,48.369999999999997,2689.122010000000046,"5",55.594831713872203,0.103369857349597,"2",0.041347942939839,"4",0.082695885879677
